Date,Month,Year,Time,LT,TEC
9,3,2017,13.24972222,18.54436775,27.56214758
9,3,2017,13.28305556,18.57769136,27.37864907
9,3,2017,13.31638889,18.61101499,27.25823499
9,3,2017,13.34972222,18.64433869,26.56281429
9,3,2017,13.38305556,18.67766243,26.34842443
9,3,2017,13.41638889,18.7109862,26.25205474
9,3,2017,13.44972222,18.74431003,26.51728549
9,3,2017,13.48305556,18.77763391,26.44798082
9,3,2017,13.51638889,18.81095781,26.63168355
9,3,2017,13.54972222,18.84428174,26.78130306
9,3,2017,13.58305556,18.87760576,26.83196832
9,3,2017,13.61638889,18.9109298,26.73095902
9,3,2017,13.64972222,18.94425394,26.47333289
9,3,2017,13.68305556,18.97757808,26.28365786
9,3,2017,13.71638889,19.01090233,25.89103789
9,3,2017,13.74972222,19.0442266,25.89818871
9,3,2017,13.78305556,19.07755094,25.78963821
9,3,2017,13.81638889,19.11087532,26.00911009
9,3,2017,13.84972222,19.14419978,25.76959854
9,3,2017,13.88305556,19.1775243,25.67560211
9,3,2017,13.91638889,19.21084885,25.02180233
9,3,2017,13.94972222,19.2441735,24.94680895
9,3,2017,13.98305556,19.27749821,24.61230457
9,3,2017,14.01638889,19.31082297,24.86839999
9,3,2017,14.04972222,19.34414778,24.85781061
9,3,2017,14.08305556,19.3774727,24.82229837
9,3,2017,14.11638889,19.41079767,24.52460974
9,3,2017,14.14972222,19.44412271,24.73763426
9,3,2017,14.18305556,19.47744776,24.38177467
9,3,2017,14.21638889,19.51077297,24.19185177
9,3,2017,14.24972222,19.54409822,24.03320336
9,3,2017,14.28305556,19.57742356,23.84047734
9,3,2017,14.31638889,19.61074897,23.74391235
9,3,2017,14.34972222,19.64407445,23.65732158
9,3,2017,14.38305556,19.6774,23.42387003
9,3,2017,14.41638889,19.71072562,23.80288977
9,3,2017,14.44972222,19.74405136,23.4139058
9,3,2017,14.48305556,19.77737715,22.81786804
9,3,2017,14.51638889,19.81070303,22.86730735
9,3,2017,14.54972222,19.84402897,22.65128694
9,3,2017,14.58305556,19.877355,22.12291101
9,3,2017,14.61638889,19.91068112,21.73044098
9,3,2017,14.64972222,19.94400736,21.7296769
9,3,2017,14.68305556,19.97733365,21.17334431
9,3,2017,14.71638889,20.01066002,20.83407527
9,3,2017,14.74972222,20.04398647,20.84289605
9,3,2017,14.78305556,20.07731298,20.54132442
9,3,2017,14.81638889,20.11063965,20.98925695
9,3,2017,14.84972222,20.14396637,20.90321335
9,3,2017,14.88305556,20.17729318,20.45890938
9,3,2017,14.91638889,20.21062006,19.84577058
9,3,2017,14.94972222,20.24394707,20.03143883
9,3,2017,14.98305556,20.27727413,19.65085998
9,3,2017,15.01638889,20.31060131,19.57854825
9,3,2017,15.04972222,20.34392861,20.00239121
9,3,2017,15.08305556,20.37725598,20.02983219
9,3,2017,15.11638889,20.41058339,19.88988548
9,3,2017,15.14972222,20.44391098,19.86363161
9,3,2017,15.18305556,20.47723861,19.97686071
9,3,2017,15.21638889,20.51056634,20.28014528
9,3,2017,15.24972222,20.5438942,20.32677253
9,3,2017,15.28305556,20.5772221,20.37388413
9,3,2017,15.31638889,20.61055009,19.76238471
9,3,2017,15.34972222,20.64387823,19.44308609
9,3,2017,15.38305556,20.67720643,19.27991164
9,3,2017,15.41638889,20.71053474,19.49025891
9,3,2017,15.44972222,20.74386312,19.37830226
9,3,2017,15.48305556,20.77719164,19.02059739
9,3,2017,15.51638889,20.81052023,19.03308703
9,3,2017,15.54972222,20.84384895,18.97449583
9,3,2017,15.58305556,20.87717774,19.10089764
9,3,2017,15.61638889,20.91050662,18.92270425
9,3,2017,15.64972222,20.94383562,18.93115411
9,3,2017,15.68305556,20.97716469,18.43934925
9,3,2017,15.71638889,21.0104939,18.11902299
9,3,2017,15.74972222,21.04382318,18.05512653
9,3,2017,15.78305556,21.07715256,17.93632042
9,3,2017,15.81638889,21.11048207,18.0971337
9,3,2017,15.84972222,21.14381166,18.10961915
9,3,2017,15.88305556,21.17714134,17.92169485
9,3,2017,15.91638889,21.21047112,17.93697651
9,3,2017,15.94972222,21.243801,18.04105212
9,3,2017,15.98305556,21.27713099,18.25850704
9,3,2017,16.01638889,21.31046108,18.35795643
9,3,2017,16.04972222,21.34379128,18.27009153
9,3,2017,16.08305556,21.37712152,18.14160196
9,3,2017,16.11638889,21.4104519,18.29236784
9,3,2017,16.14972222,21.44378239,18.10783372
9,3,2017,16.18305556,21.47711295,18.34341541
9,3,2017,16.21638889,21.51044361,18.02930483
9,3,2017,16.24972222,21.54377437,18.02995222
9,3,2017,16.28305556,21.57710527,18.06722948
9,3,2017,16.31638889,21.61043622,17.89120874
9,3,2017,16.34972222,21.64376729,17.99717277
9,3,2017,16.38305556,21.67709844,17.98355144
9,3,2017,16.41638889,21.71042967,17.81233413
9,3,2017,16.44972222,21.74376104,17.45974727
9,3,2017,16.48305556,21.77709249,17.66093377
9,3,2017,16.51638889,21.81042403,17.80440847
9,3,2017,16.54972222,21.84375569,17.67949279
9,3,2017,16.58305556,21.8770874,17.68476112
9,3,2017,16.61638889,21.91041925,17.52063251
9,3,2017,16.64972222,21.94375116,17.54680101
9,3,2017,16.68305556,21.97708317,17.47891118
9,3,2017,16.71638889,22.01041528,17.36719562
9,3,2017,16.74972222,22.04374747,17.58136311
9,3,2017,16.78305556,22.07707977,17.40478486
9,3,2017,16.81638889,22.11041213,17.71340789
9,3,2017,16.84972222,22.14374464,17.31927098
9,3,2017,16.88305556,22.1770772,17.11285321
9,3,2017,16.91638889,22.21040987,17.10347028
9,3,2017,16.94972222,22.24374262,16.76176226
9,3,2017,16.98305556,22.27707546,16.28600417
9,3,2017,17.01638889,22.31040836,15.80134317
9,3,2017,17.04972222,22.34374139,15.72070894
9,3,2017,17.08305556,22.37707444,15.34111852
9,3,2017,17.11638889,22.41040762,15.08746518
9,3,2017,17.14972222,22.44374095,14.91247174
9,3,2017,17.18305556,22.47707428,14.70328466
9,3,2017,17.21638889,22.51040776,14.54357214
9,3,2017,17.24972222,22.54374125,14.37678127
9,3,2017,17.28305556,22.57707488,14.30042106
9,3,2017,17.31638889,22.61040856,14.42550659
9,3,2017,17.34972222,22.64374231,14.24652468
9,3,2017,17.38305556,22.67707617,13.9391128
9,3,2017,17.41638889,22.71041008,13.80051628
9,3,2017,17.44972222,22.74374409,13.52852025
9,3,2017,17.48305556,22.77707817,13.53124013
9,3,2017,17.51638889,22.81041232,13.63476598
9,3,2017,17.54972222,22.84374658,13.29427736
9,3,2017,17.58305556,22.8770809,13.1877517
9,3,2017,17.61638889,22.91041529,13.26768211
9,3,2017,17.64972222,22.94374976,13.31271985
9,3,2017,17.68305556,22.97708433,13.18798248
9,3,2017,17.71638889,23.01041889,12.69130894
9,3,2017,17.74972222,23.04375357,12.98330952
9,3,2017,17.78305556,23.07708835,12.92029014
9,3,2017,17.81638889,23.11042315,12.61596564
9,3,2017,17.84972222,23.14375803,12.65084771
9,3,2017,17.88305556,23.17709303,12.36800641
9,3,2017,17.91638889,23.21042804,12.10054716
9,3,2017,17.94972222,23.24376312,12.47165474
9,3,2017,17.98305556,23.27709828,12.42482903
9,3,2017,18.01638889,23.31043352,12.19213324
9,3,2017,18.04972222,23.34376879,12.06544443
9,3,2017,18.08305556,23.37710414,11.80713619
9,3,2017,18.11638889,23.41043957,12.00206087
9,3,2017,18.14972222,23.443775,11.79553719
9,3,2017,18.18305556,23.47711052,11.60071253
9,3,2017,18.21638889,23.51044609,11.63285148
9,3,2017,18.24972222,23.54378171,11.59888245
9,3,2017,18.28305556,23.57711741,11.5310708
9,3,2017,18.31638889,23.61045317,11.25035456
9,3,2017,18.34972222,23.64378898,10.961467
9,3,2017,18.38305556,23.67712484,10.97878607
9,3,2017,18.41638889,23.71046073,11.21880944
9,3,2017,18.44972222,23.74379671,11.24043952
9,3,2017,18.48305556,23.77713271,11.01970849
9,3,2017,18.51638889,23.81046874,10.97420665
9,3,2017,18.54972222,23.84380485,10.8249287
9,3,2017,18.58305556,23.87714104,10.98503046
9,3,2017,18.61638889,23.91047726,10.63753604
9,3,2017,18.64972222,23.94381347,10.39028117
9,3,2017,18.68305556,23.97714981,10.67501579
9,3,2017,18.71638889,24.01048612,10.30387153
9,3,2017,18.74972222,24.04382248,9.971318423
9,3,2017,18.78305556,24.07715891,9.885981968
9,3,2017,18.81638889,24.1104954,9.748801526
9,3,2017,18.84972222,24.14383188,9.607693859
9,3,2017,18.88305556,24.1771684,9.400352695
9,3,2017,18.91638889,24.210505,9.382981812
9,3,2017,18.94972222,24.24384166,9.534916682
9,3,2017,18.98305556,24.27717827,9.488281242
9,3,2017,19.01638889,24.31051498,9.471407535
9,3,2017,19.04972222,24.34385167,9.551872871
9,3,2017,19.08305556,24.37718842,9.398213264
9,3,2017,19.11638889,24.41052524,9.18353484
9,3,2017,19.14972222,24.44386201,9.263264718
9,3,2017,19.18305556,24.47719875,9.225270455
9,3,2017,19.21638889,24.51053563,9.395116424
9,3,2017,19.24972222,24.54387255,9.364689029
9,3,2017,19.28305556,24.5772094,9.415247745
9,3,2017,19.31638889,24.61054635,9.561732062
9,3,2017,19.34972222,24.64388332,9.438815136
9,3,2017,19.38305556,24.6772203,9.536323286
9,3,2017,19.41638889,24.71055732,9.505788924
9,3,2017,19.44972222,24.74389438,9.174813018
9,3,2017,19.48305556,24.77723139,8.986640014
9,3,2017,19.51638889,24.81056849,8.490742769
9,3,2017,19.54972222,24.84390559,8.637769287
9,3,2017,19.58305556,24.87724266,8.321472444
9,3,2017,19.61638889,24.91057981,8.287490752
9,3,2017,19.64972222,24.94391693,8.045789744
9,3,2017,19.68305556,24.97725409,7.669235355
9,3,2017,19.71638889,25.01059126,7.570076024
9,3,2017,19.74972222,25.04392842,7.603134374
9,3,2017,19.78305556,25.07726564,7.654943149
9,3,2017,19.81638889,25.11060283,7.408434765
9,3,2017,19.84972222,25.14394005,7.430684372
9,3,2017,19.88305556,25.17727728,7.204486278
9,3,2017,19.91638889,25.21061448,6.618231114
9,3,2017,19.94972222,25.24395176,6.754027622
9,3,2017,19.98305556,25.27728899,6.545564409
9,3,2017,20.01638889,25.31062626,6.361359171
9,3,2017,20.04972222,25.34396353,6.182249716
9,3,2017,20.08305556,25.3773008,5.886525038
9,3,2017,20.11638889,25.41063808,5.684203244
9,3,2017,20.14972222,25.44397538,5.955829651
9,3,2017,20.18305556,25.47731266,5.820978893
9,3,2017,20.21638889,25.51064997,6.002082398
9,3,2017,20.24972222,25.54398723,5.695243217
9,3,2017,20.28305556,25.57732453,5.466733709
9,3,2017,20.31638889,25.61066185,5.073345415
9,3,2017,20.34972222,25.64399911,4.970705493
9,3,2017,20.38305556,25.67733643,4.984970247
9,3,2017,20.41638889,25.7106737,4.792205394
9,3,2017,20.44972222,25.74401099,4.834154895
9,3,2017,20.48305556,25.7773483,4.602335924
9,3,2017,20.51638889,25.81068556,4.806911714
9,3,2017,20.54972222,25.84402283,4.364854731
9,3,2017,20.58305556,25.87736012,4.705886319
9,3,2017,20.61638889,25.91069737,4.531954829
9,3,2017,20.64972222,25.94403467,4.499867843
9,3,2017,20.68305556,25.97737191,4.407887158
9,3,2017,20.71638889,26.01070919,3.886893079
9,3,2017,20.74972222,26.04404643,3.805674802
9,3,2017,20.78305556,26.07738368,3.826872984
9,3,2017,20.81638889,26.11072091,3.831806653
9,3,2017,20.84972222,26.14405814,3.738200964
9,3,2017,20.88305556,26.17739534,3.919200339
9,3,2017,20.91638889,26.21073254,3.932402145
9,3,2017,20.94972222,26.24406977,3.849633506
9,3,2017,20.98305556,26.27740696,3.337628249
9,3,2017,21.01638889,26.31074415,3.289446923
9,3,2017,21.04972222,26.34408133,3.243303315
9,3,2017,21.08305556,26.37741848,3.211838498
9,3,2017,21.11638889,26.41075563,3.119268659
9,3,2017,21.14972222,26.44409276,2.948785955
9,3,2017,21.18305556,26.47742989,3.164736564
9,3,2017,21.21638889,26.51076702,3.044934696
9,3,2017,21.24972222,26.54410413,2.888709439
9,3,2017,21.28305556,26.57744123,2.619284635
9,3,2017,21.31638889,26.61077831,2.110833907
9,3,2017,21.34972222,26.64411539,2.052238614
9,3,2017,21.38305556,26.67745243,1.824118003
9,3,2017,21.41638889,26.71078949,2.004316677
9,3,2017,21.44972222,26.74412652,1.979363027
9,3,2017,21.48305556,26.77746355,2.311333821
9,3,2017,21.51638889,26.81080055,2.163792827
9,3,2017,21.54972222,26.84413753,2.110552327
9,3,2017,21.58305556,26.87747452,1.944726129
9,3,2017,21.61638889,26.91081148,1.898792999
9,3,2017,21.64972222,26.94414842,1.884873015
9,3,2017,21.68305556,26.97748537,1.841345978
9,3,2017,21.71638889,27.0108223,1.784254716
9,3,2017,21.74972222,27.04415922,2.036801505
9,3,2017,21.78305556,27.07749612,2.351548028
9,3,2017,21.81638889,27.11083302,1.721721406
9,3,2017,21.84972222,27.14416988,1.750230481
9,3,2017,21.88305556,27.17750675,1.760025684
9,3,2017,21.91638889,27.21084359,1.719138596
9,3,2017,21.94972222,27.24418041,1.799513978
9,3,2017,21.98305556,27.27751722,1.642960181
9,3,2017,22.01638889,27.31085403,1.661727508
9,3,2017,22.04972222,27.34419083,1.948155142
9,3,2017,22.08305556,27.37752756,1.808836989
9,3,2017,22.11638889,27.41086437,1.89240513
9,3,2017,22.14972222,27.44420112,1.868755035
9,3,2017,22.18305556,27.47753789,1.892021972
9,3,2017,22.21638889,27.51087464,1.75018134
9,3,2017,22.24972222,27.54421132,1.671309321
9,3,2017,22.28305556,27.57754802,1.351555165
9,3,2017,22.31638889,27.61088467,1.088221896
9,3,2017,22.34972222,27.64422136,1.062590163
9,3,2017,22.38305556,27.67755805,1.253225217
9,3,2017,22.41638889,27.71089474,1.404044932
9,3,2017,22.44972222,27.74423138,1.650204924
9,3,2017,22.48305556,27.77756802,1.439701056
9,3,2017,22.51638889,27.81090466,1.542070023
9,3,2017,22.54972222,27.84424129,1.30363652
9,3,2017,22.58305556,27.87757788,1.504974678
9,3,2017,22.61638889,27.91091446,1.693007648
9,3,2017,22.64972222,27.94425105,1.80885384
9,3,2017,22.68305556,27.97758765,1.851619608
9,3,2017,22.71638889,28.01092426,1.943828077
9,3,2017,22.74972222,28.04426081,1.68272686
9,3,2017,22.78305556,28.07759738,1.440645355
9,3,2017,22.81638889,28.11093394,1.072602954
9,3,2017,22.84972222,28.14427047,0.881413947
9,3,2017,22.88305556,28.17760701,0.7987424
9,3,2017,22.91638889,28.21094352,0.703576984
9,3,2017,22.94972222,28.24428005,0.841124053
9,3,2017,22.98305556,28.27761659,0.660435455
9,3,2017,23.01638889,28.31095312,1.090808056
9,3,2017,23.04972222,28.34428963,1.004751412
9,3,2017,23.08305556,28.37762613,0.941587563
9,3,2017,23.11638889,28.41096265,0.884514618
9,3,2017,23.14972222,28.44429915,0.358726913
9,3,2017,23.18305556,28.47763566,0.635285228
9,3,2017,23.21638889,28.51097217,0.70142282
9,3,2017,23.24972222,28.54430868,0.763862185
9,3,2017,23.28305556,28.5776452,0.7294661
9,3,2017,23.31638889,28.61098169,0.809402048
9,3,2017,23.34972222,28.64431824,0.936978006
9,3,2017,23.38305556,28.67765472,0.776904652
9,3,2017,23.41638889,28.7109912,0.971985209
9,3,2017,23.44972222,28.74432771,0.860674657
9,3,2017,23.48305556,28.77766421,0.579469794
9,3,2017,23.51638889,28.81100073,0.778855512
9,3,2017,23.54972222,28.84433726,0.928254501
9,3,2017,23.58305556,28.87767378,0.973529988
9,3,2017,23.61638889,28.91101031,1.160479695
9,3,2017,23.64972222,28.94434683,1.147115988
9,3,2017,23.68305556,28.97768334,1.023465435
9,3,2017,23.71638889,29.01101989,1.339596762
9,3,2017,23.74972222,29.04435643,1.662548802
9,3,2017,23.78305556,29.07769299,1.340520763
9,3,2017,23.81638889,29.11102954,1.110627079
9,3,2017,23.84972222,29.14436613,1.03073933
9,3,2017,23.88305556,29.1777027,1.168958674
9,3,2017,23.91638889,29.21103935,0.983822325
9,3,2017,23.94972222,29.24437592,1.124713496
9,3,2017,23.98305556,29.27771253,1.054792865
10,3,2017,0.016388889,5.311049157,1.104633311
10,3,2017,0.049722222,5.344385766,1.266151108
10,3,2017,0.083055556,5.377722445,0.988850058
10,3,2017,0.116388889,5.411059098,0.501079191
10,3,2017,0.149722222,5.444395763,0.498237256
10,3,2017,0.183055556,5.477732395,0.61331906
10,3,2017,0.216388889,5.511069114,0.954679347
10,3,2017,0.249722222,5.544405822,1.259004791
10,3,2017,0.283055556,5.577742541,1.117052994
10,3,2017,0.316388889,5.611079291,0.911657395
10,3,2017,0.349722222,5.644416049,0.992902458
10,3,2017,0.383055556,5.677752831,1.204749742
10,3,2017,0.416388889,5.711089644,1.544241531
10,3,2017,0.449722222,5.744426457,1.759422833
10,3,2017,0.483055556,5.777763291,2.328029805
10,3,2017,0.516388889,5.811100162,2.182590199
10,3,2017,0.549722222,5.844437038,2.115630914
10,3,2017,0.583055556,5.877773914,2.395364006
10,3,2017,0.616388889,5.911110823,2.665203348
10,3,2017,0.649722222,5.944447777,2.607705256
10,3,2017,0.683055556,5.977784727,2.801667878
10,3,2017,0.716388889,6.011121719,2.829957967
10,3,2017,0.749722222,6.044458753,2.610562463
10,3,2017,0.783055556,6.077795754,2.645524954
10,3,2017,0.816388889,6.111132813,3.222279751
10,3,2017,0.849722222,6.144469896,3.311236541
10,3,2017,0.883055556,6.177806992,3.369470035
10,3,2017,0.916388889,6.211144124,3.793455692
10,3,2017,0.949722222,6.244481266,3.639479385
10,3,2017,0.983055556,6.277818451,3.836957052
10,3,2017,1.016388889,6.311155647,4.413962038
10,3,2017,1.049722222,6.344492857,4.681159991
10,3,2017,1.083055556,6.377830138,5.064585569
10,3,2017,1.116388889,6.411167433,5.107310568
10,3,2017,1.149722222,6.444504758,5.349745768
10,3,2017,1.183055556,6.477842087,5.026858982
10,3,2017,1.216388889,6.511179432,5.512122681
10,3,2017,1.249722222,6.544516848,6.054882236
10,3,2017,1.283055556,6.577854238,6.428470049
10,3,2017,1.316388889,6.611191732,6.702345851
10,3,2017,1.349722222,6.64452922,6.944642686
10,3,2017,1.383055556,6.677866747,6.763597209
10,3,2017,1.416388889,6.711204272,6.639252098
10,3,2017,1.449722222,6.744541887,6.507596113
10,3,2017,1.483055556,6.777879501,6.681645443
10,3,2017,1.516388889,6.811217141,7.146747976
10,3,2017,1.549722222,6.844554811,7.641591736
10,3,2017,1.583055556,6.877892533,7.662582674
10,3,2017,1.616388889,6.911230269,8.097912016
10,3,2017,1.649722222,6.94456804,8.254431678
10,3,2017,1.683055556,6.977905836,8.012615233
10,3,2017,1.716388889,7.011243672,8.400679524
10,3,2017,1.749722222,7.044581552,8.174495568
10,3,2017,1.783055556,7.077919458,7.89695064
10,3,2017,1.816388889,7.111257383,8.425027679
10,3,2017,1.849722222,7.144595381,8.983086512
10,3,2017,1.883055556,7.177933404,9.106602946
10,3,2017,1.916388889,7.211271436,9.867715788
10,3,2017,1.949722222,7.244609495,9.997611515
10,3,2017,1.983055556,7.277947606,10.04863812
10,3,2017,2.016388889,7.311285741,10.32949243
10,3,2017,2.049722222,7.344623945,10.16099692
10,3,2017,2.083055556,7.377962144,10.10149756
10,3,2017,2.116388889,7.411300411,10.77222451
10,3,2017,2.149722222,7.444638658,11.0493976
10,3,2017,2.183055556,7.477976988,10.93801064
10,3,2017,2.216388889,7.511315288,11.10518508
10,3,2017,2.249722222,7.54465368,11.26479297
10,3,2017,2.283055556,7.577992139,11.46154858
10,3,2017,2.316388889,7.611330543,11.61564468
10,3,2017,2.349722222,7.644669036,12.0251118
10,3,2017,2.383055556,7.678007587,11.94267891
10,3,2017,2.416388889,7.71134617,12.00508076
10,3,2017,2.449722222,7.744684731,12.30858029
10,3,2017,2.483055556,7.778023399,13.01719916
10,3,2017,2.516388889,7.811362023,13.19894642
10,3,2017,2.549722222,7.844700695,13.44422065
10,3,2017,2.583055556,7.87803943,13.92589129
10,3,2017,2.616388889,7.91137819,13.74621896
10,3,2017,2.649722222,7.944717009,13.48265667
10,3,2017,2.683055556,7.978055829,14.10691821
10,3,2017,2.716388889,8.0113947,14.07282654
10,3,2017,2.749722222,8.044733563,14.38677019
10,3,2017,2.783055556,8.078072472,14.75957946
10,3,2017,2.816388889,8.11141142,15.06997188
10,3,2017,2.849722222,8.144750417,15.37156785
10,3,2017,2.883055556,8.178089419,15.60232441
10,3,2017,2.916388889,8.211428468,15.79402973
10,3,2017,2.949722222,8.244767527,16.14240824
10,3,2017,2.983055556,8.278106638,16.13267255
10,3,2017,3.016388889,8.311445767,16.36255444
10,3,2017,3.049722222,8.344784931,16.40568223
10,3,2017,3.083055556,8.378124111,16.65265344
10,3,2017,3.116388889,8.411463341,16.73645484
10,3,2017,3.149722222,8.444802595,17.53789753
10,3,2017,3.183055556,8.478141838,17.55359857
10,3,2017,3.216388889,8.511481159,17.93396264
10,3,2017,3.249722222,8.544820486,18.18322329
10,3,2017,3.283055556,8.578159835,18.2905816
10,3,2017,3.316388889,8.611499216,18.43727438
10,3,2017,3.349722222,8.644838615,18.36056621
10,3,2017,3.383055556,8.67817806,18.9864007
10,3,2017,3.416388889,8.711517516,19.27448287
10,3,2017,3.449722222,8.744856983,19.39127656
10,3,2017,3.483055556,8.778196451,19.32984365
10,3,2017,3.516388889,8.811535997,20.0492571
10,3,2017,3.549722222,8.844875536,20.32728611
10,3,2017,3.583055556,8.878215132,20.82219568
10,3,2017,3.616388889,8.911554683,21.18244517
10,3,2017,3.649722222,8.944894259,20.91927515
10,3,2017,3.683055556,8.978233837,21.29917866
10,3,2017,3.716388889,9.011573499,21.4736538
10,3,2017,3.749722222,9.044913154,21.70550216
10,3,2017,3.783055556,9.078252801,22.17806086
10,3,2017,3.816388889,9.111592471,22.41712365
10,3,2017,3.849722222,9.14493217,22.48988793
10,3,2017,3.883055556,9.178271859,22.45131057
10,3,2017,3.916388889,9.211611618,22.801961
10,3,2017,3.949722222,9.244951347,23.00151874
10,3,2017,3.983055556,9.27829107,23.25050733
10,3,2017,4.016388889,9.311630845,23.62710691
10,3,2017,4.049722222,9.344970619,24.06272013
10,3,2017,4.083055556,9.37831037,24.59866164
10,3,2017,4.116388889,9.411650177,24.97577074
10,3,2017,4.149722222,9.444989981,25.21675838
10,3,2017,4.183055556,9.478329775,25.41277632
10,3,2017,4.216388889,9.511669554,25.09802194
10,3,2017,4.249722222,9.545009363,25.22375732
10,3,2017,4.283055556,9.578349162,25.40347879
10,3,2017,4.316388889,9.611688973,25.45381791
10,3,2017,4.349722222,9.645028822,25.78015472
10,3,2017,4.383055556,9.678368632,25.89736682
10,3,2017,4.416388889,9.711708447,26.12609098
10,3,2017,4.449722222,9.745048259,26.46217703
10,3,2017,4.483055556,9.778388062,26.73977956
10,3,2017,4.516388889,9.811727864,27.25536987
10,3,2017,4.549722222,9.845067671,27.19914416
10,3,2017,4.583055556,9.878407458,27.63683909
10,3,2017,4.616388889,9.911747275,27.55020632
10,3,2017,4.649722222,9.945087033,28.13866029
10,3,2017,4.683055556,9.978426791,28.73537317
10,3,2017,4.716388889,10.01176657,28.46445655
10,3,2017,4.749722222,10.04510634,28.21722465
10,3,2017,4.783055556,10.07844607,28.3277646
10,3,2017,4.816388889,10.11178577,28.32273846
10,3,2017,4.849722222,10.14512552,28.45984753
10,3,2017,4.883055556,10.17846523,28.43512573
10,3,2017,4.916388889,10.21180491,28.55304607
10,3,2017,4.949722222,10.24514459,28.65623873
10,3,2017,4.983055556,10.27848424,28.87815015
10,3,2017,5.016388889,10.31182387,28.82137206
10,3,2017,5.049722222,10.3451635,28.57496225
10,3,2017,5.083055556,10.37850304,29.09186536
10,3,2017,5.116388889,10.41184261,28.88666929
10,3,2017,5.149722222,10.44518219,29.10648671
10,3,2017,5.183055556,10.47852168,29.45329717
10,3,2017,5.216388889,10.51186116,29.34823332
10,3,2017,5.249722222,10.54520064,29.45593887
10,3,2017,5.283055556,10.57854004,29.4796182
10,3,2017,5.316388889,10.61187946,29.63885098
10,3,2017,5.349722222,10.64521882,29.52239452
10,3,2017,5.383055556,10.67855818,29.72516067
10,3,2017,5.416388889,10.71189744,29.88548916
10,3,2017,5.449722222,10.74523671,29.71530221
10,3,2017,5.483055556,10.77857597,29.92112655
10,3,2017,5.516388889,10.81191514,30.06566571
10,3,2017,5.549722222,10.84525433,30.14643852
10,3,2017,5.583055556,10.87859343,30.25688577
10,3,2017,5.616388889,10.9119325,30.68595677
10,3,2017,5.649722222,10.94527155,30.6192726
10,3,2017,5.683055556,10.97861053,30.71561633
10,3,2017,5.716388889,11.01194947,30.81448895
10,3,2017,5.749722222,11.04528838,30.60322717
10,3,2017,5.783055556,11.07862723,30.72395342
10,3,2017,5.816388889,11.11196604,30.39313484
10,3,2017,5.849722222,11.14530479,30.77089635
10,3,2017,5.883055556,11.1786435,30.89630753
10,3,2017,5.916388889,11.21198215,31.1575281
10,3,2017,5.949722222,11.24532074,31.2836492
10,3,2017,5.983055556,11.2786593,31.38377934
10,3,2017,6.016388889,11.3119978,31.68771164
10,3,2017,6.049722222,11.34533619,31.42627752
10,3,2017,6.083055556,11.37867462,31.51697491
10,3,2017,6.116388889,11.41201293,31.60567517
10,3,2017,6.149722222,11.44535122,31.6386445
10,3,2017,6.183055556,11.47868945,31.52325164
10,3,2017,6.216388889,11.51202759,31.38278658
10,3,2017,6.249722222,11.54536566,31.43628732
10,3,2017,6.283055556,11.57870369,31.87137564
10,3,2017,6.316388889,11.61204164,31.84209072
10,3,2017,6.349722222,11.64537951,31.70237966
10,3,2017,6.383055556,11.67871734,31.50760184
10,3,2017,6.416388889,11.71205503,31.21690233
10,3,2017,6.449722222,11.74539269,31.40402477
10,3,2017,6.483055556,11.77873031,31.17631412
10,3,2017,6.516388889,11.81206782,31.07362399
10,3,2017,6.549722222,11.84540528,31.29335643
10,3,2017,6.583055556,11.87874263,31.26476464
10,3,2017,6.616388889,11.91207998,31.85388032
10,3,2017,6.649722222,11.94541722,31.84232082
10,3,2017,6.683055556,11.97875437,31.83674416
10,3,2017,6.716388889,12.01209143,31.72444259
10,3,2017,6.749722222,12.04542843,31.62313452
10,3,2017,6.783055556,12.07876534,31.42194679
10,3,2017,6.816388889,12.11210218,31.5707002
10,3,2017,6.849722222,12.14543893,31.42912903
10,3,2017,6.883055556,12.17877558,31.18077022
10,3,2017,6.916388889,12.21211216,31.29555538
10,3,2017,6.949722222,12.24544869,31.7868095
10,3,2017,6.983055556,12.27878511,31.67458654
10,3,2017,7.016388889,12.31212142,31.67548965
10,3,2017,7.049722222,12.34545765,32.05629325
10,3,2017,7.083055556,12.37879381,31.8112671
10,3,2017,7.116388889,12.41212984,31.63303875
10,3,2017,7.149722222,12.44546583,31.74757815
10,3,2017,7.183055556,12.47880168,31.82703982
10,3,2017,7.216388889,12.51213746,31.95298438
10,3,2017,7.249722222,12.54547314,31.85790046
10,3,2017,7.283055556,12.57880874,31.83667615
10,3,2017,7.316388889,12.61214424,31.80646384
10,3,2017,7.349722222,12.64547963,31.69782137
10,3,2017,7.383055556,12.67881495,31.58005615
10,3,2017,7.416388889,12.71215017,31.68603532
10,3,2017,7.449722222,12.74548526,31.97201211
10,3,2017,7.483055556,12.77882028,32.07251609
10,3,2017,7.516388889,12.81215519,31.89677037
10,3,2017,7.549722222,12.84549,32.11071053
10,3,2017,7.583055556,12.87882472,31.97777146
10,3,2017,7.616388889,12.91215934,32.05495986
10,3,2017,7.649722222,12.94549385,32.07876943
10,3,2017,7.683055556,12.97882826,31.62663826
10,3,2017,7.716388889,13.01216256,31.7184731
10,3,2017,7.749722222,13.04549676,31.87928204
10,3,2017,7.783055556,13.07883089,31.81066002
10,3,2017,7.816388889,13.11216485,32.01133634
10,3,2017,7.849722222,13.14549875,32.34405187
